Image,Score
images/000155.png,0.9513072507947625
images/000156.png,0.7801932660908262
images/000157.png,0.9237747687857709
images/000158.png,0.908478641644696
images/000160.png,0.9326045040736461
images/000163.png,0.009632759894481417
images/000164.png,0.016814733962296192
images/000180.png,0.011143341256591664
images/000185.png,0.01397138195597186
images/000200.png,0.9550803302325092
images/000201.png,0.9712978836298661
images/000202.png,0.9641219897982756
images/000203.png,0.9674319743379978
images/000204.png,0.959774182905139
images/000205.png,0.9457002228924509
images/000206.png,0.9600115932108845
images/000207.png,0.9797998782849011
images/000208.png,0.9559825510500063
images/000209.png,0.9724562166545566
images/000210.png,0.9474252803829102
images/000211.png,0.9449151626924643
images/000212.png,0.955891392202752
images/000213.png,0.9467813016948378
images/000214.png,0.9604244484897723
images/000215.png,0.9654277744096
images/000216.png,0.016033344262062276
images/000217.png,0.9763751017103507
images/000218.png,0.9596543182001532
images/000219.png,0.951832801338671
images/000220.png,0.9209349498373467
images/000221.png,0.01961414887736104
images/000222.png,0.9338140700801152
images/000223.png,0.9402636021159309
images/000224.png,0.9155728517362395
images/000225.png,0.9212217060799275
images/000226.png,0.931708550392885
images/000227.png,0.9471563664234615
images/000229.png,0.01525162280344966
images/000231.png,0.9446204840382121
images/000232.png,0.950288289623169
images/000233.png,0.029544165199231837
images/000234.png,0.9596329316009327
images/000235.png,0.9529446072276129
images/000236.png,0.9221090800704902
images/000237.png,0.9197854761191321
images/000238.png,0.9308626634504787
images/000239.png,0.9038663015226124
images/000240.png,0.9160435782285962
images/000241.png,0.9440114230168772
images/000242.png,0.9318104561555082
images/000243.png,0.8933812548663703
images/000244.png,0.9462881983168017
images/000245.png,0.022852638871683817
images/000246.png,0.016495601150725927
images/000247.png,0.013164286779948927
images/000248.png,0.9340350857299343
images/000249.png,0.9246475998416849
images/000250.png,0.8897128388033567
images/000251.png,0.01911028634548599
images/000252.png,0.02937392282504998
images/000253.png,0.02838788934853434
images/000254.png,0.04174427216682035
images/000255.png,0.9396837017915359
images/000256.png,0.8392945512417048
images/000257.png,0.01486415294746451
images/000258.png,0.016546973248503776
images/000260.png,0.014371550474422505
images/000263.png,0.04471588636731222
images/000264.png,0.014605001219638095
images/000265.png,0.016439399569144128
images/000268.png,0.012877853243896854
images/000275.png,0.012566533136265849
images/000300.png,0.9540778196984155
images/000301.png,0.9631564981866567
images/000302.png,0.9560848769359332
images/000303.png,0.9617671110034192
images/000304.png,0.9559502571186971
images/000305.png,0.944627262320707
images/000306.png,0.95944554408944
images/000307.png,0.9566124265715362
images/000308.png,0.9567073623270783
images/000309.png,0.9549724290627931
images/000310.png,0.9534301938039973
images/000311.png,0.9400813320228595
images/000312.png,0.9393295941250107
images/000313.png,0.9454857735098324
images/000314.png,0.9449112413663565
images/000315.png,0.9526418576569069
images/000316.png,0.9518510656859048
images/000317.png,0.9555911252662792
images/000318.png,0.942072112438695
images/000319.png,0.9553330122330091
images/000320.png,0.9518453391177925
images/000321.png,0.9470716726670643
images/000322.png,0.9487175113335807
images/000323.png,0.955473366855464
images/000324.png,0.9119629726570011
images/000325.png,0.9589271911925471
images/000326.png,0.958940552149625
images/000328.png,0.9678360076070984
images/000329.png,0.9103903406527116
images/000331.png,0.9405437205549098
images/000332.png,0.9551540235883942
images/000333.png,0.9081367713964384
images/000334.png,0.9515622636031014
images/000335.png,0.9663649509248422
images/000336.png,0.9435154480328414
images/000337.png,0.9474687541723302
images/000338.png,0.918119060073545
images/000339.png,0.9479076156811149
images/000340.png,0.9301343009335985
images/000341.png,0.9524484878452923
images/000342.png,0.9560442798197809
images/000343.png,0.9139248092731372
images/000344.png,0.01625126641841175
images/000345.png,0.028162467942270793
images/000346.png,0.01518858664917815
images/000347.png,0.9601521643301593
images/000348.png,0.018511860710284874
images/000349.png,0.9458089770871492
images/000350.png,0.9513683516043262
images/000351.png,0.9599981611060816
images/000352.png,0.7507556659286633
images/000353.png,0.9209357819144205
images/000354.png,0.927718187070512
images/000355.png,0.9452079178277755
images/000357.png,0.9352105628715557
images/000358.png,0.03179301794732741
images/000359.png,0.01691159825371407
images/000360.png,0.8791533788186991
images/000363.png,0.7440187382242585
images/000368.png,0.014439628639369548
images/000377.png,0.014200494935750199
images/000400.png,0.9681978416910406
images/000401.png,0.9663526554142026
images/000402.png,0.9687740173379039
images/000403.png,0.9650218547984631
images/000404.png,0.9789284828623811
images/000405.png,0.9509464617732788
images/000406.png,0.9727712154229275
images/000407.png,0.962281258555614
images/000408.png,0.9605194728212512
images/000409.png,0.9652574226512464
images/000410.png,0.9499716037281049
images/000411.png,0.9542630502767373
images/000412.png,0.9493051993120514
images/000413.png,0.954298698279853
images/000414.png,0.950599950532866
images/000415.png,0.9608291592381621
images/000416.png,0.9378023805114692
images/000417.png,0.9367026462154832
images/000418.png,0.9467728660346509
images/000419.png,0.9489074481988699
images/000420.png,0.9676217194021823
images/000421.png,0.9531272723855968
images/000422.png,0.950478128957349
images/000423.png,0.9536577805044826
images/000424.png,0.9160341207532788
images/000425.png,0.9605662546552087
images/000426.png,0.9403787180345384
images/000427.png,0.9761719966185244
images/000428.png,0.9205913036077482
images/000429.png,0.9405270547644856
images/000432.png,0.9657399908039949
images/000433.png,0.9507416573438392
images/000434.png,0.9515041640725961
images/000435.png,0.9502970022384123
images/000437.png,0.9544745237989487
images/000438.png,0.9422978170317438
images/000440.png,0.9536610828642879
images/000441.png,0.9342975576328031
images/000442.png,0.9395897790779095
images/000443.png,0.9385616263037948
images/000444.png,0.8877823668175282
images/000445.png,0.9277681268118896
images/000446.png,0.9510170035043468
images/000447.png,0.935726768786384
images/000448.png,0.01680332302527578
images/000450.png,0.01630325235811351
images/000451.png,0.9358243707892059
images/000453.png,0.9397574090470766
images/000454.png,0.9335264255644163
images/000455.png,0.9395429106466877
images/000456.png,0.014275755632726572
images/000457.png,0.015140742079400646
images/000458.png,0.918873728738004
images/000459.png,0.024140100358356932
images/000460.png,0.9266100100181092
images/000464.png,0.012782110589676467
images/000465.png,0.4843663561114985
images/000467.png,0.08251368885013569
images/000468.png,0.8123263260292706
images/000472.png,0.01422090716668678
images/000500.png,0.9695993736023727
images/000501.png,0.9654271479996963
images/000502.png,0.9666953790977834
images/000503.png,0.9688343946941458
images/000504.png,0.9590114345740409
images/000505.png,0.952415611686206
images/000506.png,0.960570659895772
images/000507.png,0.962929095732097
images/000508.png,0.932307849139565
images/000509.png,0.9678691090720318
images/000510.png,0.9481645804242484
images/000511.png,0.9589535595687418
images/000512.png,0.9566522046090956
images/000513.png,0.9559476642543354
images/000514.png,0.956509481273769
images/000515.png,0.9567034342012286
images/000516.png,0.966678518792924
images/000517.png,0.9520392321106795
images/000518.png,0.9496491254040538
images/000519.png,0.9409044743812317
images/000520.png,0.968910146832308
images/000521.png,0.9558629834215813
images/000522.png,0.9113453337118054
images/000523.png,0.01163508470073718
images/000524.png,0.9396773387970737
images/000525.png,0.9602364024755424
images/000526.png,0.9532942477683688
images/000527.png,0.9559452009850645
images/000528.png,0.9615346276296701
images/000529.png,0.015529906261611312
images/000530.png,0.900517758920127
images/000531.png,0.9154678814152856
images/000532.png,0.9664833515921468
images/000533.png,0.929737891198802
images/000534.png,0.9675294330695424
images/000535.png,0.9305505170363311
images/000536.png,0.9257438097459828
images/000537.png,0.873064970152114
images/000538.png,0.9462272795442555
images/000540.png,0.9518016737765355
images/000541.png,0.016684550617792945
images/000542.png,0.9224367546384228
images/000543.png,0.9417411854076579
images/000544.png,0.9383136096428648
images/000545.png,0.019120195692894606
images/000546.png,0.017759586019293797
images/000547.png,0.9530087317602518
images/000548.png,0.9168380801078339
images/000549.png,0.9448389797778337
images/000550.png,0.8858818308628525
images/000551.png,0.9111382029522076
images/000552.png,0.9257603505551175
images/000554.png,0.023545892151395898
images/000555.png,0.9445513448572117
images/000556.png,0.9058320189792849
images/000557.png,0.9463732150738554
images/000559.png,0.012714346954250668
images/000560.png,0.024399808315838507
images/000561.png,0.013190330638508871
images/000563.png,0.012812813089499884
images/000564.png,0.013409363109702581
images/000565.png,0.01460820378546338
images/000584.png,0.02458258074733234
images/000600.png,0.9715481031499436
images/000601.png,0.9715507464168831
images/000602.png,0.9650392192862501
images/000603.png,0.9770913051692588
images/000604.png,0.9642571025314925
images/000605.png,0.9609350516667373
images/000606.png,0.9569214654982026
images/000607.png,0.9609241296907107
images/000608.png,0.9538882591633168
images/000609.png,0.9445359384972313
images/000610.png,0.9613417998002649
images/000611.png,0.9545006379670513
images/000612.png,0.9556546635116653
images/000613.png,0.9549256666313449
images/000614.png,0.9481925799730724
images/000615.png,0.9578567493324541
images/000616.png,0.9457900796192007
images/000617.png,0.9557779885543118
images/000618.png,0.9548155634790736
images/000619.png,0.9645992262791198
images/000620.png,0.014873036022308588
images/000621.png,0.9593075469351637
images/000622.png,0.9589424292012758
images/000623.png,0.9700974279041816
images/000624.png,0.9278475954975709
images/000625.png,0.9429788983787499
images/000626.png,0.9547290310903701
images/000627.png,0.9700861229772748
images/000628.png,0.9572982333756205
images/000629.png,0.015963440997789465
images/000631.png,0.9198494440670885
images/000632.png,0.91938149327311
images/000633.png,0.9463282642324637
images/000634.png,0.9481668636240177
images/000635.png,0.918323704283033
images/000636.png,0.9416046299417945
images/000637.png,0.9181390380470883
images/000638.png,0.9566277512216609
images/000639.png,0.929942765999972
images/000641.png,0.9586710883397138
images/000642.png,0.9247114751003134
images/000643.png,0.015857799853734304
images/000644.png,0.02268364332452839
images/000645.png,0.9275316344242666
images/000646.png,0.9504239664783289
images/000647.png,0.945712266980056
images/000648.png,0.9130931011571097
images/000649.png,0.9534741966052732
images/000650.png,0.9177177995713269
images/000651.png,0.94387752570021
images/000652.png,0.8434811755865732
images/000653.png,0.908007060188554
images/000654.png,0.9450227187632261
images/000655.png,0.13129693330633088
images/000656.png,0.9134749242921785
images/000657.png,0.9257038899268827
images/000659.png,0.2623489823433543
images/000660.png,0.930404929121225
images/000663.png,0.06296422887965923
images/000664.png,0.11539049990550682
images/000700.png,0.9639099073549693
images/000701.png,0.964857214497559
images/000702.png,0.9697139659737435
images/000703.png,0.9677497176625816
images/000704.png,0.9692728224624839
images/000705.png,0.9649390314685724
images/000706.png,0.9774868574136727
images/000707.png,0.9569674235023856
images/000708.png,0.9636027984514991
images/000709.png,0.9820278705158906
images/000710.png,0.958965075503878
images/000711.png,0.962056723017082
images/000712.png,0.9475661455758257
images/000713.png,0.9608037600850236
images/000714.png,0.015792123716555934
images/000715.png,0.945438329436974
images/000716.png,0.9600243273327369
images/000717.png,0.9598886141760946
images/000718.png,0.9571375797553761
images/000719.png,0.9609805498160358
images/000720.png,0.9782579847465211
images/000721.png,0.9664292742726774
images/000722.png,0.9415561537369551
images/000723.png,0.9563540501313924
images/000724.png,0.9493302550304661
images/000725.png,0.9462188753618503
images/000726.png,0.9513279179979642
images/000727.png,0.9640854242451626
images/000728.png,0.9530154086820868
images/000729.png,0.9603482304715998
images/000731.png,0.9311234178032834
images/000732.png,0.9594058451344278
images/000733.png,0.9601761456206916
images/000734.png,0.9527172662882731
images/000735.png,0.9485825128396416
images/000736.png,0.9506098525433492
images/000737.png,0.9152564746970434
images/000738.png,0.9226044081561053
images/000739.png,0.9414631739371754
images/000740.png,0.9325150732922642
images/000741.png,0.9323040823131317
images/000742.png,0.9277281266956535
images/000743.png,0.9366417956625988
images/000744.png,0.9673971040897706
images/000745.png,0.8579721207663726
images/000746.png,0.9402038368165806
images/000747.png,0.9553911213948408
images/000749.png,0.9524666304338943
images/000750.png,0.9253140269866575
images/000751.png,0.8892352942222573
images/000754.png,0.908150864997383
images/000755.png,0.13480518175521866
images/000756.png,0.030447710769772058
images/000758.png,0.011287445722998399
images/000760.png,0.9064155879153981
images/000761.png,0.012365931242268124
images/000763.png,0.841534056859126
images/000765.png,0.013175898364281572
images/000800.png,0.9590298233236111
images/000801.png,0.9680021639724515
images/000802.png,0.9583296703376514
images/000803.png,0.9637970978049675
images/000804.png,0.9633841416250504
images/000805.png,0.949105043543788
images/000806.png,0.9624270440744856
images/000807.png,0.9582169240119495
images/000808.png,0.01397423080308828
images/000809.png,0.9643296559833493
images/000810.png,0.01525261355905589
images/000811.png,0.9282026152037687
images/000812.png,0.9547004752299664
images/000813.png,0.017132723230791305
images/000814.png,0.9517801013571803
images/000815.png,0.956179422056784
images/000816.png,0.01583313157277934
images/000817.png,0.01759734165850172
images/000819.png,0.9050624813125691
images/000820.png,0.9740048658632565
images/000821.png,0.9535661694521096
images/000822.png,0.9543688708417866
images/000823.png,0.015525655202645495
images/000824.png,0.01669261241583108
images/000825.png,0.9651179105364331
images/000826.png,0.9680526227815507
images/000827.png,0.9739318399647723
images/000828.png,0.9708814312271626
images/000829.png,0.015471915853790423
images/000830.png,0.9428717359209733
images/000831.png,0.9633766934663637
images/000832.png,0.02077537295846999
images/000833.png,0.9528513774105336
images/000834.png,0.9557579646469285
images/000836.png,0.017764353036460987
images/000837.png,0.01619653360760546
images/000838.png,0.019135037371239862
images/000839.png,0.9252085708759308
images/000840.png,0.9343738178570404
images/000841.png,0.9169613981027931
images/000842.png,0.9162890668323581
images/000843.png,0.026925683745034654
images/000844.png,0.01610682899934693
images/000845.png,0.013458874999847282
images/000846.png,0.020483074573150815
images/000847.png,0.8966240055039116
images/000848.png,0.8543297780135815
images/000849.png,0.9169797535365907
images/000851.png,0.016769551535953837
images/000852.png,0.0457935895483618
images/000853.png,0.018550596408286706
images/000855.png,0.021112424684329317
images/000856.png,0.7649033572683349
images/000857.png,0.011328897930682598
images/000860.png,0.012749562181106051
images/000861.png,0.016979904368615403
images/000864.png,0.00988308457534758
images/000900.png,0.9602808271816805
images/000901.png,0.9640139745094729
images/000902.png,0.9619844904660586
images/000903.png,0.972495716732736
images/000904.png,0.9721394850110765
images/000905.png,0.9540102223773914
images/000906.png,0.9575714455546885
images/000907.png,0.9694918232995905
images/000908.png,0.95775384468263
images/000909.png,0.9532562179014223
images/000910.png,0.9609827722414283
images/000911.png,0.9505748383984909
images/000912.png,0.9603004165300439
images/000913.png,0.9501240413729446
images/000914.png,0.016326736045165706
images/000916.png,0.9542665170615108
images/000917.png,0.011370388745259282
images/000918.png,0.9527485366002914
images/000919.png,0.9604207944376321
images/000920.png,0.9717084772082779
images/000921.png,0.948072166569398
images/000922.png,0.9455848080185366
images/000923.png,0.9605681746525511
images/000924.png,0.9451581780777877
images/000925.png,0.9428818974767232
images/000926.png,0.9492620573107409
images/000927.png,0.9620649676170427
images/000928.png,0.9398498170467819
images/000929.png,0.9496516578587683
images/000930.png,0.9356855227193731
images/000932.png,0.9553613601014944
images/000933.png,0.9486898418343044
images/000937.png,0.9542085437237612
images/000938.png,0.9498673566182443
images/000942.png,0.9249706402096456
images/000944.png,0.9397555049157236
images/000945.png,0.9299514045761803
images/000946.png,0.8249350660430127
images/000948.png,0.9211788044725161
images/000950.png,0.02777929726691969
images/000951.png,0.9351923693812163
images/000954.png,0.899944238936478
images/000955.png,0.07521996053616743
images/000963.png,0.011045813072538732
images/000975.png,0.01231324548753652
images/000980.png,0.012866709760614763
images/000995.png,0.007115120477999315
images/001000.png,0.9566617932012184
images/001001.png,0.9760679922163533
images/001002.png,0.9586625735604867
images/001003.png,0.9624810526689896
images/001004.png,0.9682053876186236
images/001005.png,0.9476110082069109
images/001006.png,0.9477168639010605
images/001007.png,0.9477574856308545
images/001008.png,0.9568163653372073
images/001009.png,0.9692258218502185
images/001010.png,0.9534386991214145
images/001011.png,0.9560965955603941
images/001012.png,0.9452811903787381
images/001013.png,0.9526296663602151
images/001014.png,0.9614097573639571
images/001015.png,0.9546749431596951
images/001016.png,0.9437595899175611
images/001017.png,0.954835015241712
images/001018.png,0.938322065222009
images/001019.png,0.9597798304006829
images/001020.png,0.954263229698121
images/001021.png,0.9526238463224219
images/001022.png,0.9527096739373803
images/001023.png,0.9627665965691684
images/001024.png,0.9107933976272814
images/001025.png,0.9297036828899922
images/001026.png,0.9544204603532314
images/001027.png,0.9550175101304426
images/001028.png,0.9676009573236065
images/001029.png,0.9230649282934688
images/001030.png,0.9442354663536962
images/001031.png,0.9358108881206552
images/001032.png,0.9479935952085278
images/001033.png,0.9440144388182421
images/001034.png,0.9643695398745352
images/001035.png,0.9196344929363415
images/001036.png,0.9499552230343057
images/001037.png,0.947991812392943
images/001038.png,0.9573220628871435
images/001040.png,0.9549286085052324
images/001042.png,0.9360718161034804
images/001043.png,0.9271322293287145
images/001044.png,0.9431718717794818
images/001045.png,0.9339390908063753
images/001046.png,0.9352555344614017
images/001047.png,0.9648266533563141
images/001048.png,0.91058988794312
images/001050.png,0.9334912122597132
images/001051.png,0.9184479988760746
images/001053.png,0.9159688070770301
images/001054.png,0.9257124489285078
images/001055.png,0.9407548573077794
images/001056.png,0.01359327057063035
images/001061.png,0.03122002627752928
images/001064.png,0.0331008256687534
images/001076.png,0.014207661103843765
images/001100.png,0.9568217025116252
images/001101.png,0.9637462724039744
images/001102.png,0.9631531260663315
images/001103.png,0.9762234798368307
images/001104.png,0.9621530468869053
images/001105.png,0.9434295856131166
images/001106.png,0.9582141357427548
images/001107.png,0.9704435000536701
images/001108.png,0.961235441188128
images/001109.png,0.9630789847128093
images/001110.png,0.9702172338299797
images/001111.png,0.9618249911634897
images/001112.png,0.9657841700866114
images/001113.png,0.9513964074445358
images/001114.png,0.944452224601141
images/001115.png,0.9697358351109069
images/001116.png,0.9436659993316
images/001117.png,0.01781077376349088
images/001118.png,0.9345432870751279
images/001119.png,0.9627092865837279
images/001120.png,0.028929823188084607
images/001121.png,0.9588883044795685
images/001122.png,0.9448634439084888
images/001123.png,0.1365987950351124
images/001124.png,0.939737664312104
images/001125.png,0.9242063571050657
images/001126.png,0.9698502244099579
images/001127.png,0.9544191933453786
images/001128.png,0.9322365317814186
images/001129.png,0.9231535811126698
images/001131.png,0.021001239409215965
images/001132.png,0.9538743413394933
images/001133.png,0.9406806996060914
images/001134.png,0.017269171319924122
images/001137.png,0.11527619177520404
images/001138.png,0.9577537452832964
images/001139.png,0.9445118654259563
images/001142.png,0.9462716145888577
images/001143.png,0.9381485358453082
images/001144.png,0.0164069764074575
images/001145.png,0.9445896312855456
images/001146.png,0.9147635210896953
images/001147.png,0.9177027818322523
images/001148.png,0.016057007412504924
images/001150.png,0.11756015065954573
images/001151.png,0.024983881002514634
images/001153.png,0.014571600092764217
images/001155.png,0.8642175633442409
images/001156.png,0.007946245358611216
images/001157.png,0.007915862971214813
images/001161.png,0.8966857181322015
images/001200.png,0.9544327109120355
images/001201.png,0.9645313982566033
images/001202.png,0.9633775895090135
images/001203.png,0.970027381431931
images/001204.png,0.9727575582737179
images/001205.png,0.9512262338121216
images/001206.png,0.9626794627739197
images/001207.png,0.9595890729343816
images/001208.png,0.9550313240164314
images/001209.png,0.9584321301990316
images/001210.png,0.9542908835365681
images/001211.png,0.9477261758487788
images/001212.png,0.9401845441975718
images/001213.png,0.9550261644774147
images/001214.png,0.9235393236632625
images/001215.png,0.9633941170270274
images/001216.png,0.9425163660849151
images/001217.png,0.9599913885553238
images/001218.png,0.9228792489482236
images/001219.png,0.9655311848627112
images/001220.png,0.963572820877088
images/001221.png,0.017208506237091477
images/001222.png,0.9494322336789682
images/001223.png,0.9549084348857072
images/001224.png,0.9449071224450879
images/001225.png,0.9555115912204194
images/001226.png,0.018598928374856123
images/001227.png,0.9618963287232152
images/001228.png,0.9563223944488715
images/001229.png,0.9337342363100778
images/001230.png,0.031041140361412208
images/001231.png,0.9233597691163099
images/001232.png,0.9496598141994126
images/001233.png,0.940045241684039
images/001234.png,0.9468389969502512
images/001236.png,0.9417326571804352
images/001237.png,0.9435115023158434
images/001238.png,0.9530361651191558
images/001239.png,0.930507274998002
images/001240.png,0.12139644242658665
images/001241.png,0.9519727128518157
images/001242.png,0.9265645445445314
images/001243.png,0.8994192968280676
images/001244.png,0.9206992641880981
images/001245.png,0.9420311712963205
images/001246.png,0.017144185582996414
images/001247.png,0.9274444821362942
images/001248.png,0.9208123530986669
images/001250.png,0.9301421435118955
images/001251.png,0.01962679251957523
images/001252.png,0.017592312389037624
images/001253.png,0.940485667925189
images/001254.png,0.9154754009695022
images/001255.png,0.1297780013809856
images/001256.png,0.013953911328042749
images/001300.png,0.964851040450818
images/001301.png,0.9573271315082763
images/001302.png,0.973688440181807
images/001303.png,0.9692939151899376
images/001304.png,0.9605040563589639
images/001305.png,0.9550421847670783
images/001306.png,0.9609447642440471
images/001307.png,0.018884452446580515
images/001308.png,0.9396469396439
images/001309.png,0.9631335901193947
images/001310.png,0.959557730948571
images/001311.png,0.9701891870008236
images/001312.png,0.9582330216068049
images/001313.png,0.961690856355485
images/001314.png,0.9332297598950099
images/001315.png,0.013824149510634261
images/001317.png,0.9543898622215734
images/001318.png,0.9390797639592415
images/001319.png,0.9634432261883757
images/001320.png,0.01651743195851506
images/001321.png,0.9718370385947249
images/001322.png,0.9556225993259836
images/001323.png,0.9553874688051207
images/001324.png,0.9411499141768603
images/001325.png,0.9716946140332698
images/001326.png,0.017958547257784892
images/001327.png,0.9348319802628756
images/001328.png,0.01753624629257259
images/001329.png,0.9136530574814026
images/001330.png,0.017032301593007542
images/001331.png,0.9286390999786769
images/001332.png,0.9438170653795218
images/001333.png,0.9328453966409813
images/001334.png,0.9495796695508496
images/001335.png,0.04617375042101696
images/001336.png,0.0173007694548484
images/001337.png,0.9509368785764192
images/001338.png,0.9591580622026005
images/001340.png,0.9605962702897898
images/001341.png,0.01623957766527852
images/001342.png,0.9263986704303083
images/001343.png,0.9396413434294386
images/001344.png,0.013301806867396074
images/001345.png,0.9255527781309443
images/001346.png,0.9156533843204021
images/001351.png,0.014345167111841124
images/001352.png,0.015897743372949667
images/001353.png,0.013982966993392689
images/001354.png,0.9330647703428847
images/001355.png,0.011843654854533153
images/001356.png,0.013262016930178025
images/001357.png,0.01174689757260746
images/001400.png,0.9732666884439168
images/001401.png,0.9759389105290268
images/001402.png,0.015288116672909
images/001403.png,0.9611275082624763
images/001404.png,0.967598699805304
images/001405.png,0.9401159785662039
images/001406.png,0.951172510020601
images/001407.png,0.964906006260779
images/001409.png,0.9452156684045252
images/001410.png,0.9625723656936747
images/001411.png,0.9547964456341959
images/001412.png,0.9531954465068219
images/001413.png,0.944307591481696
images/001414.png,0.9809628217950742
images/001415.png,0.9626987516887193
images/001416.png,0.932407070585433
images/001417.png,0.9543566664717241
images/001418.png,0.9428776653496856
images/001419.png,0.9656591186414402
images/001420.png,0.9823210640760153
images/001421.png,0.9651401786346658
images/001422.png,0.017258737977849405
images/001423.png,0.9690306979838581
images/001424.png,0.9634299040234262
images/001425.png,0.01842285617390517
images/001426.png,0.94554132080297
images/001427.png,0.9636282755459615
images/001428.png,0.9701013361358934
images/001429.png,0.015559955825599726
images/001431.png,0.9489743655944683
images/001432.png,0.9494723206149329
images/001433.png,0.9511632681355433
images/001434.png,0.9434999102218511
images/001435.png,0.9591575495125519
images/001436.png,0.9609634528290742
images/001437.png,0.9296854996324606
images/001438.png,0.9562845022257394
images/001440.png,0.9499326523187894
images/001441.png,0.017412289865330124
images/001442.png,0.9364607717973283
images/001443.png,0.016629968448352392
images/001444.png,0.2492767815749823
images/001445.png,0.8666444211674564
images/001446.png,0.9564263682143611
images/001447.png,0.9159506257486608
images/001448.png,0.01575611513731266
images/001449.png,0.9277210971350183
images/001450.png,0.03238995938251169
images/001451.png,0.9549194100789244
images/001452.png,0.021551017943701768
images/001453.png,0.13111851916876233
images/001454.png,0.022103887695463093
images/001455.png,0.01814633750497523
images/001456.png,0.019001437438815803
images/001457.png,0.9188618383569278
images/001460.png,0.05765428617108313
images/001467.png,0.015462674929571778
images/001478.png,0.01129579699569529
images/001500.png,0.9656786992464754
images/001501.png,0.9810050025280845
images/001502.png,0.9587165580057178
images/001503.png,0.9615313241650166
images/001504.png,0.9609246422146541
images/001505.png,0.9551965051928037
images/001506.png,0.9652410140984665
images/001507.png,0.9750331449756103
images/001508.png,0.9491971851978487
images/001509.png,0.9668222849955305
images/001510.png,0.958229452196075
images/001511.png,0.9600270065776966
images/001512.png,0.9580444039038548
